ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
1,0.547102737291,0.242445787416,0.192676857448,0.016708140775,0.00106647707074
2,0.416927899687,0.192077514962,0.342262752921,0.0470219435737,0.00170988885722
3,0.664601769912,0.285398230088,0.0283185840708,0.0137168141593,0.00796460176991
4,0.0642201834862,0.385321100917,0.412844036697,0.137614678899,0.0
5,0.416927899687,0.192077514962,0.342262752921,0.0470219435737,0.00170988885722
6,0.416927899687,0.192077514962,0.342262752921,0.0470219435737,0.00170988885722
7,0.369132856006,0.360381861575,0.210819411297,0.0556881463803,0.00397772474145
8,0.795705165409,0.167730702263,0.0325014509576,0.00348229831689,0.000580383052815
9,0.677900818488,0.149253731343,0.16177178623,0.0105922002889,0.000481463649494
10,0.677900818488,0.149253731343,0.16177178623,0.0105922002889,0.000481463649494
11,0.677900818488,0.149253731343,0.16177178623,0.0105922002889,0.000481463649494
12,0.416927899687,0.192077514962,0.342262752921,0.0470219435737,0.00170988885722
13,0.677900818488,0.149253731343,0.16177178623,0.0105922002889,0.000481463649494
14,0.481617647059,0.393382352941,0.0588235294118,0.0625,0.00367647058824
15,0.547102737291,0.242445787416,0.192676857448,0.016708140775,0.00106647707074
16,0.677900818488,0.149253731343,0.16177178623,0.0105922002889,0.000481463649494
17,0.288650839606,0.168500289519,0.478575564563,0.0619571511291,0.0023161551824
18,0.416927899687,0.192077514962,0.342262752921,0.0470219435737,0.00170988885722
19,0.369132856006,0.360381861575,0.210819411297,0.0556881463803,0.00397772474145
20,0.00429184549356,0.386266094421,0.0128755364807,0.587982832618,0.00858369098712
21,0.511811023622,0.275590551181,0.162729658793,0.0419947506562,0.00787401574803
22,0.690384615385,0.284615384615,0.0173076923077,0.00769230769231,0.0
23,0.547102737291,0.242445787416,0.192676857448,0.016708140775,0.00106647707074
24,0.00205902539465,0.880576527111,0.00926561427591,0.086135895676,0.0219629375429
25,0.677900818488,0.149253731343,0.16177178623,0.0105922002889,0.000481463649494
26,0.690384615385,0.284615384615,0.0173076923077,0.00769230769231,0.0
27,0.795705165409,0.167730702263,0.0325014509576,0.00348229831689,0.000580383052815
28,0.00205902539465,0.880576527111,0.00926561427591,0.086135895676,0.0219629375429
29,0.416927899687,0.192077514962,0.342262752921,0.0470219435737,0.00170988885722
30,0.416927899687,0.192077514962,0.342262752921,0.0470219435737,0.00170988885722
31,0.316455696203,0.481012658228,0.0886075949367,0.113924050633,0.0
32,0.677900818488,0.149253731343,0.16177178623,0.0105922002889,0.000481463649494
33,0.0969696969697,0.49696969697,0.030303030303,0.351515151515,0.0242424242424
34,0.664601769912,0.285398230088,0.0283185840708,0.0137168141593,0.00796460176991
35,0.664601769912,0.285398230088,0.0283185840708,0.0137168141593,0.00796460176991
36,0.547102737291,0.242445787416,0.192676857448,0.016708140775,0.00106647707074
37,0.0969696969697,0.49696969697,0.030303030303,0.351515151515,0.0242424242424
38,0.547102737291,0.242445787416,0.192676857448,0.016708140775,0.00106647707074
39,0.288650839606,0.168500289519,0.478575564563,0.0619571511291,0.0023161551824
40,0.690384615385,0.284615384615,0.0173076923077,0.00769230769231,0.0
41,0.547102737291,0.242445787416,0.192676857448,0.016708140775,0.00106647707074
42,0.00205902539465,0.880576527111,0.00926561427591,0.086135895676,0.0219629375429
43,0.795705165409,0.167730702263,0.0325014509576,0.00348229831689,0.000580383052815
44,0.00205902539465,0.880576527111,0.00926561427591,0.086135895676,0.0219629375429
45,0.0969696969697,0.49696969697,0.030303030303,0.351515151515,0.0242424242424
46,0.607407407407,0.325925925926,0.0592592592593,0.0,0.00740740740741
47,0.369132856006,0.360381861575,0.210819411297,0.0556881463803,0.00397772474145
48,0.416927899687,0.192077514962,0.342262752921,0.0470219435737,0.00170988885722
49,0.288650839606,0.168500289519,0.478575564563,0.0619571511291,0.0023161551824
50,0.0887096774194,0.575268817204,0.282258064516,0.0456989247312,0.00806451612903
51,0.153256704981,0.743295019157,0.00383141762452,0.0574712643678,0.0421455938697
52,0.288650839606,0.168500289519,0.478575564563,0.0619571511291,0.0023161551824
53,0.664601769912,0.285398230088,0.0283185840708,0.0137168141593,0.00796460176991
54,0.664601769912,0.285398230088,0.0283185840708,0.0137168141593,0.00796460176991
55,0.0969696969697,0.49696969697,0.030303030303,0.351515151515,0.0242424242424
56,0.369132856006,0.360381861575,0.210819411297,0.0556881463803,0.00397772474145
57,0.547102737291,0.242445787416,0.192676857448,0.016708140775,0.00106647707074
58,0.850515463918,0.121134020619,0.0231958762887,0.00515463917526,0.0
59,0.00204498977505,0.666666666667,0.0184049079755,0.294478527607,0.0184049079755
60,0.547102737291,0.242445787416,0.192676857448,0.016708140775,0.00106647707074
61,0.481617647059,0.393382352941,0.0588235294118,0.0625,0.00367647058824
62,0.288650839606,0.168500289519,0.478575564563,0.0619571511291,0.0023161551824
63,0.664601769912,0.285398230088,0.0283185840708,0.0137168141593,0.00796460176991
64,0.00205902539465,0.880576527111,0.00926561427591,0.086135895676,0.0219629375429
65,0.00205902539465,0.880576527111,0.00926561427591,0.086135895676,0.0219629375429
66,0.677900818488,0.149253731343,0.16177178623,0.0105922002889,0.000481463649494
67,0.795705165409,0.167730702263,0.0325014509576,0.00348229831689,0.000580383052815
68,0.288650839606,0.168500289519,0.478575564563,0.0619571511291,0.0023161551824
69,0.416927899687,0.192077514962,0.342262752921,0.0470219435737,0.00170988885722
70,0.00205902539465,0.880576527111,0.00926561427591,0.086135895676,0.0219629375429
71,0.0125313283208,0.749373433584,0.0601503759398,0.152882205514,0.0250626566416
72,0.677900818488,0.149253731343,0.16177178623,0.0105922002889,0.000481463649494
73,0.850515463918,0.121134020619,0.0231958762887,0.00515463917526,0.0
74,0.416927899687,0.192077514962,0.342262752921,0.0470219435737,0.00170988885722
75,0.00205902539465,0.880576527111,0.00926561427591,0.086135895676,0.0219629375429
76,0.664601769912,0.285398230088,0.0283185840708,0.0137168141593,0.00796460176991
77,0.795705165409,0.167730702263,0.0325014509576,0.00348229831689,0.000580383052815
78,0.0969696969697,0.49696969697,0.030303030303,0.351515151515,0.0242424242424
79,0.416927899687,0.192077514962,0.342262752921,0.0470219435737,0.00170988885722
80,0.664601769912,0.285398230088,0.0283185840708,0.0137168141593,0.00796460176991
81,0.00205902539465,0.880576527111,0.00926561427591,0.086135895676,0.0219629375429
82,0.850515463918,0.121134020619,0.0231958762887,0.00515463917526,0.0
83,0.547102737291,0.242445787416,0.192676857448,0.016708140775,0.00106647707074
84,0.00205902539465,0.880576527111,0.00926561427591,0.086135895676,0.0219629375429
85,0.288650839606,0.168500289519,0.478575564563,0.0619571511291,0.0023161551824
86,0.0125313283208,0.749373433584,0.0601503759398,0.152882205514,0.0250626566416
87,0.416927899687,0.192077514962,0.342262752921,0.0470219435737,0.00170988885722
88,0.677900818488,0.149253731343,0.16177178623,0.0105922002889,0.000481463649494
89,0.00205902539465,0.880576527111,0.00926561427591,0.086135895676,0.0219629375429
90,0.795705165409,0.167730702263,0.0325014509576,0.00348229831689,0.000580383052815
91,0.00429184549356,0.386266094421,0.0128755364807,0.587982832618,0.00858369098712
92,0.00204498977505,0.666666666667,0.0184049079755,0.294478527607,0.0184049079755
93,0.795705165409,0.167730702263,0.0325014509576,0.00348229831689,0.000580383052815
94,0.416927899687,0.192077514962,0.342262752921,0.0470219435737,0.00170988885722
95,0.114285714286,0.533333333333,0.104761904762,0.209523809524,0.0380952380952
96,0.416927899687,0.192077514962,0.342262752921,0.0470219435737,0.00170988885722
